,batch_interrupt_received,best_valid_accuracy,bestsave_valid_accuracy,cbtest_CN_test_2500ex.txt_accuracy,epoch_interrupt_received,epoch_started,epochs_done,iterations_done,log,received_first_batch,resumed_from,test_CN.10k.txt_accuracy,time_initialization,time_read_data_this_batch,time_read_data_this_epoch,time_read_data_total,time_train_this_batch,time_train_this_epoch,time_train_total,train_accuracy,train_cost,training_finish_requested,training_started,valid_accuracy,valid_accuracy_best_so_far,valid_accuracy_best_so_far_patience_epochs,validation_CN.10k.txt_accuracy
0,False,0.293,0.293,0.2936,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,False,None,0.252518824902,56.3919119835,,,,,,,,,,True,0.293,True,2.0,0.266771159875
1,False,0.356,0.356,0.3204,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.272775479902,,0.701619386673,,0.701619386673,758.651603699,,758.651603699,0.311458333333,3.56938195229,,True,0.356,True,2.0,0.2644723093
2,False,0.4825,0.4825,0.456,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.343090465585,,0.661748170853,,1.36336755753,751.675052166,,1510.32665586,0.426666666667,2.99006080627,,True,0.4825,True,2.0,0.330825496343
3,False,0.5335,0.5335,0.4932,False,True,0.0,3000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.377028316895,,0.655620574951,,2.01898813248,747.473356009,,2257.80001187,0.510875,2.62729454041,,True,0.5335,True,2.0,0.361128526646
4,False,0.5815,0.5815,0.54,False,True,0.0,4000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.402269593806,,0.691959857941,,2.71094799042,757.54971242,,3015.34972429,0.565958333333,2.41937255859,,True,0.5815,True,2.0,0.38986415883
5,False,0.6125,0.6125,0.5712,False,True,0.0,5000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.410966168204,,0.653177261353,,3.36412525177,750.432832956,,3765.78255725,0.596708333333,2.27543592453,,True,0.6125,True,2.0,0.404702194357
6,False,0.6125,0.6125,0.5644,False,False,1.0,5018.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.407572383073,,,3.3775908947,3.3775908947,,3780.08810997,3780.08810997,,,,True,0.611,,1.0,0.398432601881
7,False,0.6135,0.6135,0.5672,False,True,1.0,6000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.404284653728,,0.672403097153,,4.03652834892,747.661385059,,4513.44394231,0.670722222222,1.91422200203,,True,0.6135,True,2.0,0.39289446186
8,False,0.628,0.628,0.5792,False,True,1.0,7000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.406405769435,,0.679979324341,,4.71650767326,755.213807821,,5268.65775013,0.669916666667,1.90314877033,,True,0.628,True,2.0,0.393730407524
9,False,0.63,0.63,0.584,False,True,1.0,8000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.416268957472,,0.649761915207,,5.36626958847,749.987667799,,6018.64541793,0.679333333333,1.86761856079,,True,0.63,True,2.0,0.404284221526
10,False,0.6495,0.6495,0.6084,False,True,1.0,9000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.415102343833,,0.673118829727,,6.0393884182,753.769435406,,6772.41485333,0.691583333333,1.83123803139,,True,0.6495,True,2.0,0.408150470219
11,False,0.65,0.65,0.6136,False,True,1.0,10000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.428359317001,,0.649068117142,,6.68845653534,748.240130424,,7520.65498376,0.691416666667,1.82363367081,,True,0.65,True,2.0,0.419958202717
12,False,0.65,0.65,0.6044,False,False,2.0,10036.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.420086965744,,,3.33733153343,6.71492242813,,3769.57675362,7549.66486359,,,,True,0.6475,,1.0,0.410031347962
13,False,0.65,0.65,0.5956,False,True,2.0,11000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.405133100011,,0.671936511993,,7.36039304733,750.161091805,,8270.81607556,0.800013888889,1.28750705719,,True,0.6465,,1.0,0.392058516196
14,False,0.6545,0.6545,0.5992,False,True,2.0,12000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.412557004985,,0.647999286652,,8.00839233398,750.544579983,,9021.36065555,0.787458333333,1.34842920303,,True,0.6545,True,2.0,0.396656217346
15,False,0.6545,0.6545,0.608,False,True,2.0,13000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.413193339697,,0.67291021347,,8.68130254745,756.396936417,,9777.75759196,0.786,1.36381494999,,True,0.651,,2.0,0.397596656217
16,False,0.663,0.663,0.6032,False,True,2.0,14000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.418284017393,,0.660579442978,,9.34188199043,750.459554911,,10528.2171469,0.78425,1.37182605267,,True,0.663,True,2.0,0.404284221526
17,False,0.675,0.675,0.6184,False,True,2.0,15000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.421041467812,,0.651540756226,,9.99342274666,746.927516222,,11275.1446631,0.77725,1.40290725231,,True,0.675,True,2.0,0.407523510972
18,False,0.675,0.675,0.6252,False,False,3.0,15054.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.426662424435,,,3.31269860268,10.0276210308,,3766.47113228,11316.1359959,,,,True,0.6655,,1.0,0.413166144201
19,False,0.675,0.675,0.5908,False,True,3.0,16000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.392512461555,,0.669281959534,,10.6627047062,748.420176744,,12023.5648398,0.887333333333,0.793286979198,,True,0.6535,,1.0,0.38275862069
20,False,0.675,0.675,0.5888,False,True,3.0,17000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.395906246686,,0.673782348633,,11.3364870548,753.830150127,,12777.39499,0.886041666667,0.820016682148,,True,0.6595,,1.0,0.381818181818
21,False,0.675,0.675,0.5972,False,True,3.0,18000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.392194294199,,0.651850700378,,11.9883377552,748.74918437,,13526.1441743,0.87125,0.902158081532,,True,0.6515,,1.0,0.371891327064
22,False,0.675,0.675,0.6008,False,True,3.0,19000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.393891186764,,0.663558959961,,12.6518967152,749.894859552,,14276.0390339,0.861041666667,0.947472810745,,True,0.654,,1.0,0.379623824451
23,False,0.675,0.675,0.61,False,True,3.0,20000.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.398027362393,,0.64143204689,,13.2933287621,739.903013229,,15015.9420471,0.854916666667,0.989375710487,,True,0.6555,,1.0,0.386206896552
24,False,0.675,0.675,0.6032,False,False,4.0,20072.0,/watson/data/ml/results/cbt-random-search/2/2_-sed_85_-ehd_247_-b_24.out,True,None,0.395163856188,,,3.31144332886,13.3390643597,,3753.57995963,15069.7159555,,,True,True,0.648,,0.0,0.383699059561
0,False,0.2935,0.2935,0.2832,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,False,None,0.249337151342,56.2716109753,,,,,,,,,,True,0.2935,True,2.0,0.265726227795
1,False,0.4945,0.4945,0.4576,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.342772298229,,1.34936261177,,1.34936261177,889.102911711,,889.102911711,0.396636363636,3.18817329407,,True,0.4945,True,2.0,0.332915360502
2,False,0.5985,0.5985,0.558,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.404390709513,,1.3734061718,,2.72276878357,893.840085268,,1782.94299698,0.559436363636,2.43956542015,,True,0.5985,True,2.0,0.3934169279
3,False,0.6165,0.6165,0.5656,False,False,1.0,2190.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.406405769435,,,2.97257614136,2.97257614136,,1951.85019708,1951.85019708,,,,True,0.6165,True,2.0,0.399582027168
4,False,0.623,0.623,0.5844,False,True,1.0,3000.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.411920670273,,1.32364678383,,4.0464155674,885.291326046,,2668.23432302,0.664784750733,1.93602859974,,True,0.623,True,2.0,0.397805642633
5,False,0.6445,0.6445,0.598,False,True,1.0,4000.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.416268957472,,1.31488013268,,5.36129570007,882.538329124,,3550.77265215,0.694072727273,1.81420433521,,True,0.6445,True,2.0,0.412434691745
6,False,0.6445,0.6445,0.614,False,False,2.0,4380.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.415208399618,,,2.89353990555,5.86611604691,,1936.36893916,3888.21913624,,,,True,0.643,,1.0,0.400731452456
7,False,0.6495,0.6495,0.6128,False,True,2.0,5000.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.402693816948,,1.33529686928,,6.69659256935,886.092565298,,4436.86521745,0.773372434018,1.41112732887,,True,0.6495,True,2.0,0.392685475444
8,False,0.6525,0.6525,0.6228,False,True,2.0,6000.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.405345211581,,1.35368680954,,8.05027937889,890.756274223,,5327.62149167,0.804927272727,1.26432168484,,True,0.6525,True,2.0,0.390491118077
9,False,0.6585,0.6585,0.6232,False,False,3.0,6570.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.406617881005,,,2.94274497032,8.80886101723,,1942.93855357,5831.15768981,,,,True,0.6585,True,2.0,0.397596656217
10,False,0.6585,0.6585,0.6072,False,True,3.0,7000.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.385300668151,,1.34122347832,,9.39150285721,886.341072798,,6213.96256447,0.847673313783,1.017827034,,True,0.6415,,2.0,0.371682340648
11,False,0.6585,0.6585,0.6068,False,True,3.0,8000.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.382543217733,,1.31212544441,,10.7036283016,882.920123339,,7096.88268781,0.899036363636,0.730257093906,,True,0.6435,,2.0,0.371473354232
12,False,0.6585,0.6585,0.6004,False,False,4.0,8760.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.38487644501,,,2.90550684929,11.7143678665,,1936.23045158,7767.38814139,,,,True,0.6485,,1.0,0.375757575758
13,False,0.6585,0.6585,0.5912,False,True,4.0,9000.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.382012938806,,1.335678339,,12.0393066406,883.085242748,,7979.96793056,0.90371143695,0.697710990906,,True,0.636,,1.0,0.36394984326
14,False,0.6585,0.6585,0.5832,False,True,4.0,10000.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.373740587549,,1.38075518608,,13.4200618267,887.263359308,,8867.23128986,0.958927272727,0.345820128918,,True,0.6295,,1.0,0.359456635319
15,False,0.6585,0.6585,0.5948,False,False,5.0,10950.0,/watson/data/ml/results/cbt-random-search/194/194_-sed_169_-ehd_181_-b_55.out,True,None,0.374589033832,,,2.97937893867,14.6937468052,,1942.70065236,9710.08879375,,,True,True,0.6445,,0.0,0.363113897597
0,False,0.286,0.286,0.2836,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,False,None,0.251670378619,50.2749300003,,,,,,,,,,True,0.286,True,2.0,0.267189132706
1,False,0.433,0.433,0.4148,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.329515325061,,1.19540143013,,1.19540143013,896.215797901,,896.215797901,0.347833333333,3.4915368557,,True,0.433,True,2.0,0.324451410658
2,False,0.517,0.517,0.4808,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.371831583413,,1.2137567997,,2.40915822983,896.739826441,,1792.95562434,0.475,2.83381104469,,True,0.517,True,2.0,0.36750261233
3,False,0.577,0.577,0.5176,False,True,0.0,3000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.379043376816,,1.20402336121,,3.61318159103,896.934497595,,2689.89012194,0.548388888889,2.52838730812,,True,0.577,True,2.0,0.374503657262
4,False,0.6015,0.6015,0.5476,False,True,0.0,4000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.403648319016,,1.21752905846,,4.83071064949,896.876263857,,3586.76638579,0.584111111111,2.35135960579,,True,0.6015,True,2.0,0.393521421108
5,False,0.618,0.618,0.5808,False,True,0.0,5000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.41584473433,,1.21440339088,,6.04511404037,897.465953588,,4484.23233938,0.61,2.23934936523,,True,0.618,True,2.0,0.405120167189
6,False,0.639,0.639,0.6028,False,True,0.0,6000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.422102025666,,1.22289705276,,7.26801109314,900.1318295,,5384.36416888,0.630944444444,2.13852596283,,True,0.639,True,2.0,0.412957157785
7,False,0.6395,0.6395,0.6116,False,False,1.0,6691.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.419874854173,,,8.1105363369,8.1105363369,,6008.2307725,6008.2307725,,,,True,0.6395,True,2.0,0.412225705329
8,False,0.6465,0.6465,0.5964,False,True,1.0,7000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.417329515325,,1.21911692619,,8.48712801933,902.557547092,,6286.92171597,0.675388888889,1.90866613388,,True,0.6465,True,2.0,0.412539184953
9,False,0.6465,0.6465,0.5988,False,True,1.0,8000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.416162901686,,1.21742773056,,9.70455574989,899.910805941,,7186.83252192,0.746222222222,1.57160484791,,True,0.639,,2.0,0.401671891327
10,False,0.6465,0.6465,0.6092,False,True,1.0,9000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.410011666136,,1.09088158607,,10.795437336,893.820910215,,8080.65343213,0.736666666667,1.60147070885,,True,0.6395,,2.0,0.398537095089
11,False,0.6645,0.6645,0.6168,False,True,1.0,10000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.417965850037,,1.18518519402,,11.98062253,887.105424404,,8967.75885653,0.736944444444,1.6029433012,,True,0.6645,True,2.0,0.40762800418
12,False,0.6645,0.6645,0.6184,False,True,1.0,11000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.405451267367,,1.02760982513,,13.0082323551,879.263033628,,9847.02189016,0.744888888889,1.59842002392,,True,0.6515,,2.0,0.405224660397
13,False,0.669,0.669,0.628,False,True,1.0,12000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.410117721922,,1.01301884651,,14.0212512016,878.25229907,,10725.2741892,0.744833333333,1.58262705803,,True,0.669,True,2.0,0.40355276907
14,False,0.669,0.669,0.626,False,True,1.0,13000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.419026407891,,1.12247729301,,15.1437284946,875.894472599,,11601.1686618,0.740444444444,1.59896433353,,True,0.664,,2.0,0.412225705329
15,False,0.669,0.669,0.6344,False,False,2.0,13382.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.416693180613,,,7.4430372715,15.5535736084,,5928.38888597,11936.6196585,,,,True,0.66,,1.0,0.401253918495
16,False,0.669,0.669,0.6176,False,True,2.0,14000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.400254533885,,1.02503418922,,16.1687626839,879.633178234,,12480.8018401,0.841166666667,1.07533180714,,True,0.666,,1.0,0.393521421108
17,False,0.669,0.669,0.6072,False,True,2.0,15000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.38943684378,,1.04049515724,,17.2092578411,878.885869265,,13359.6877093,0.890055555556,0.771157681942,,True,0.6555,,1.0,0.383490073145
18,False,0.669,0.669,0.6072,False,True,2.0,16000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.39261851734,,1.11366558075,,18.3229234219,883.091731071,,14242.7794404,0.879388888889,0.862967431545,,True,0.6555,,1.0,0.381922675026
19,False,0.669,0.669,0.6148,False,True,2.0,17000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.393466963623,,1.10170936584,,19.4246327877,883.751362562,,15126.530803,0.877333333333,0.885344266891,,True,0.656,,1.0,0.382027168234
20,False,0.669,0.669,0.6148,False,True,2.0,18000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.39717891611,,1.00339365005,,20.4280264378,878.59310174,,16005.1239047,0.864722222222,0.928188800812,,True,0.657,,1.0,0.390700104493
21,False,0.669,0.669,0.6152,False,True,2.0,19000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.384664333439,,1.05755233765,,21.4855787754,878.50088501,,16883.6247897,0.861166666667,0.954250574112,,True,0.6465,,1.0,0.375966562173
22,False,0.669,0.669,0.6208,False,True,2.0,20000.0,/watson/data/ml/results/cbt-random-search/94/94_-sed_339_-ehd_112_-b_18.out,True,None,0.387633895429,,1.07549095154,,22.5610697269,877.232282162,,17760.8570719,0.855444444444,0.981819152832,,True,0.6575,,1.0,0.378265412748
0,False,0.283,0.283,0.2812,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/40/40_-sed_476_-ehd_269_-b_92.out,False,None,0.246579700923,55.041916132,,,,,,,,,,True,0.283,True,2.0,0.26144200627
1,False,0.6075,0.6075,0.5656,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/40/40_-sed_476_-ehd_269_-b_92.out,True,None,0.415526566974,,2.23464846611,,2.23464846611,1492.92538238,,1492.92538238,0.478673913043,2.8252017498,,True,0.6075,True,2.0,0.414942528736
2,False,0.6265,0.6265,0.5896,False,False,1.0,1309.0,/watson/data/ml/results/cbt-random-search/40/40_-sed_476_-ehd_269_-b_92.out,True,None,0.419556686817,,,2.94215226173,2.94215226173,,1956.71081018,1956.71081018,,,,True,0.6265,True,2.0,0.420689655172
3,False,0.6445,0.6445,0.6124,False,True,1.0,2000.0,/watson/data/ml/results/cbt-random-search/40/40_-sed_476_-ehd_269_-b_92.out,True,None,0.409057164068,,2.26876664162,,4.50341510773,1501.36991739,,2994.29529977,0.704208454106,1.76727843285,,True,0.6445,True,2.0,0.406792058516
4,False,0.6705,0.6705,0.6344,False,False,2.0,2618.0,/watson/data/ml/results/cbt-random-search/40/40_-sed_476_-ehd_269_-b_92.out,True,None,0.424223141372,,,2.92074632645,5.86289858818,,1960.98349929,3917.69430947,,,,True,0.6705,True,2.0,0.41776384535
5,False,0.6705,0.6705,0.62,False,True,2.0,3000.0,/watson/data/ml/results/cbt-random-search/40/40_-sed_476_-ehd_269_-b_92.out,True,None,0.405345211581,,2.19257688522,,6.69599199295,1477.98997378,,4472.28527355,0.807657004831,1.23482322693,,True,0.6645,,2.0,0.40355276907
6,False,0.6705,0.6705,0.616,False,False,3.0,3927.0,/watson/data/ml/results/cbt-random-search/40/40_-sed_476_-ehd_269_-b_92.out,True,None,0.402587761162,,,2.81293153763,8.67583012581,,1914.70376086,5832.39807034,,,,True,0.665,,1.0,0.396760710554
7,False,0.6705,0.6705,0.6148,False,True,3.0,4000.0,/watson/data/ml/results/cbt-random-search/40/40_-sed_476_-ehd_269_-b_92.out,True,None,0.401421147524,,2.14287948608,,8.83887147903,1466.16722679,,5938.45250034,0.893247342995,0.771211624146,,True,0.6635,,1.0,0.390491118077
8,False,0.6705,0.6705,0.6012,False,True,3.0,5000.0,/watson/data/ml/results/cbt-random-search/40/40_-sed_476_-ehd_269_-b_92.out,True,None,0.389118676424,,2.13751673698,,10.976388216,1460.70924711,,7399.16174746,0.972054347826,0.253076672554,,True,0.6545,,1.0,0.387774294671
9,False,0.6705,0.6705,0.6012,False,False,4.0,5236.0,/watson/data/ml/results/cbt-random-search/40/40_-sed_476_-ehd_269_-b_92.out,True,None,0.389542899565,,,2.80290484428,11.4787349701,,1911.47406459,7743.87213492,,,True,True,0.6475,,0.0,0.395297805643
0,False,0.283,0.283,0.2816,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/225/225_-sed_377_-ehd_217_-b_103.out,False,None,0.251034043907,54.516505003,,,,,,,,,,True,0.283,True,2.0,0.270741901776
1,False,0.603,0.603,0.5564,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/225/225_-sed_377_-ehd_217_-b_103.out,True,None,0.408738996712,,2.40845370293,,2.40845370293,1360.49026036,,1360.49026036,0.472116504854,2.83953022957,,True,0.603,True,2.0,0.40407523511
2,False,0.6175,0.6175,0.5692,False,False,1.0,1170.0,/watson/data/ml/results/cbt-random-search/225/225_-sed_377_-ehd_217_-b_103.out,True,None,0.413405451267,,,2.81930971146,2.81930971146,,1594.30294657,1594.30294657,,,,True,0.6175,True,2.0,0.405747126437
3,False,0.6525,0.6525,0.6092,False,True,1.0,2000.0,/watson/data/ml/results/cbt-random-search/225/225_-sed_377_-ehd_217_-b_103.out,True,None,0.418177961608,,2.40632557869,,4.81477928162,1366.43650389,,2726.92676425,0.697982626469,1.79743766785,,True,0.6525,True,2.0,0.412434691745
4,False,0.6525,0.6525,0.6188,False,False,2.0,2340.0,/watson/data/ml/results/cbt-random-search/225/225_-sed_377_-ehd_217_-b_103.out,True,None,0.420617244671,,,2.80267310143,5.62198281288,,1594.30130863,3188.6042552,,,,True,0.6515,,1.0,0.416091954023
5,False,0.6525,0.6525,0.612,False,True,2.0,3000.0,/watson/data/ml/results/cbt-random-search/225/225_-sed_377_-ehd_217_-b_103.out,True,None,0.400572701241,,2.44196796417,,7.25674724579,1363.5837667,,4090.51053095,0.819983648441,1.18012547493,,True,0.652,,1.0,0.391431556949
6,False,0.658,0.658,0.6156,False,False,3.0,3510.0,/watson/data/ml/results/cbt-random-search/225/225_-sed_377_-ehd_217_-b_103.out,True,None,0.409375331424,,,2.88120102882,8.50318384171,,1598.06650305,4786.67075825,,,,True,0.658,True,2.0,0.397805642633
7,False,0.658,0.658,0.6112,False,True,3.0,4000.0,/watson/data/ml/results/cbt-random-search/225/225_-sed_377_-ehd_217_-b_103.out,True,None,0.399512143387,,2.44982218742,,9.70656943321,1365.41499233,,5455.92552328,0.902434338273,0.698354125023,,True,0.641,,2.0,0.387042842215
8,False,0.658,0.658,0.5956,False,False,4.0,4680.0,/watson/data/ml/results/cbt-random-search/225/225_-sed_377_-ehd_217_-b_103.out,True,None,0.392406405769,,,2.84773826599,11.3509221077,,1593.35109353,6380.02185178,,,,True,0.6395,,1.0,0.375026123302
9,False,0.658,0.658,0.598,False,True,4.0,5000.0,/watson/data/ml/results/cbt-random-search/225/225_-sed_377_-ehd_217_-b_103.out,True,None,0.39717891611,,2.45412611961,,12.1606955528,1360.25985765,,6816.18538094,0.957137455289,0.35402533412,,True,0.6445,,1.0,0.381609195402
10,False,0.658,0.658,0.5884,False,False,5.0,5850.0,/watson/data/ml/results/cbt-random-search/225/225_-sed_377_-ehd_217_-b_103.out,True,None,0.385830947078,,,2.85518789291,14.2061100006,,1591.99086094,7972.01271272,,,True,True,0.631,,0.0,0.372309299896
0,False,0.287,0.287,0.2876,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,False,None,0.252836992258,54.9263629913,,,,,,,,,,True,0.287,True,2.0,0.26854754441
1,False,0.4095,0.4095,0.3692,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.310319227914,,0.890282869339,,0.890282869339,580.851243019,,580.851243019,0.32903030303,3.50214958191,,True,0.4095,True,2.0,0.305120167189
2,False,0.4765,0.4765,0.446,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.348499310637,,0.884384632111,,1.77466750145,582.470353365,,1163.32159638,0.44203030303,2.9184858799,,True,0.4765,True,2.0,0.343260188088
3,False,0.5195,0.5195,0.4892,False,True,0.0,3000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.373528475978,,0.876997947693,,2.65166544914,581.2285254,,1744.55012178,0.501696969697,2.67170810699,,True,0.5195,True,2.0,0.360501567398
4,False,0.576,0.576,0.5204,False,False,1.0,3650.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.3755435359,,,3.21056604385,3.21056604385,,2120.61115575,2120.61115575,,,,True,0.576,True,2.0,0.365517241379
5,False,0.576,0.576,0.5204,False,True,1.0,4000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.369074132994,,0.864987134933,,3.51665258408,578.679487467,,2323.22960925,0.568333333333,2.36252403259,,True,0.562,,2.0,0.35381400209
6,False,0.5815,0.5815,0.5328,False,True,1.0,5000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.38487644501,,0.850027322769,,4.36667990685,575.979818106,,2899.20942736,0.621757575758,2.1116707325,,True,0.5815,True,2.0,0.365412748171
7,False,0.596,0.596,0.5516,False,True,1.0,6000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.387103616502,,0.878484964371,,5.24516487122,580.99548316,,3480.20491052,0.636,2.06420302391,,True,0.596,True,2.0,0.372936259143
8,False,0.61,0.61,0.5688,False,True,1.0,7000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.396436525612,,0.892918586731,,6.13808345795,584.013236284,,4064.2181468,0.648575757576,2.01454019547,,True,0.61,True,2.0,0.387147335423
9,False,0.613,0.613,0.5692,False,False,2.0,7300.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.395375967759,,,3.18893551826,6.39950156212,,2117.66676068,4238.27791643,,,,True,0.613,True,2.0,0.378265412748
